participant_id,system_name,snippet_signature,developer_position,PE gen,PE spec (java),Cyclomatic complexity,IMSQ (min),MIDQ (min),AEDQ (min),EAP (min),IMSQ (avg),MIDQ (avg),AEDQ (avg),EAP (avg),IMSQ (max),MIDQ (max),AEDQ (max),EAP (max),Readability,ITID (avg),NMI (avg),NMI (max),CIC (avg),CIC (max),CICsyn (avg),CICsyn (max),CR,NM (avg),NM (max),TC (avg),TC (min),TC (max),#assignments (avg),#blank lines (avg),#commas (avg),#comments (avg),#comparisons (avg),Identifiers length (avg),#conditionals (avg),Indentation length (avg),#keywords (avg),Line length (avg),#loops (avg),#identifiers (avg),#numbers (avg),#operators (avg),#parenthesis (avg),#periods (avg),#spaces (avg),Identifiers length (max),Indentation length (max),#keywords (max),Line length (max),#identifiers (max),#numbers (max),#characters (max),#words (max),Entropy,Volume,LOC,#assignments (dft),#commas (dft),#comments (dft),#comparisons (dft),#conditionals (dft),Indentation length (dft),#keywords (dft),Line length (dft),#loops (dft),#identifiers (dft),#numbers (dft),#operators (dft),#parenthesis (dft),#periods (dft),#spaces (dft),Comments (Visual X),Comments (Visual Y),Identifiers (Visual X),Identifiers (Visual Y),Keywords (Visual X),Keywords (Visual Y),Numbers (Visual X),Numbers (Visual Y),Strings (Visual X),Strings (Visual Y),Literals (Visual X),Literals (Visual Y),Operators (Visual X),Operators (Visual Y),Comments (area),Identifiers (area),Keywords (area),Numbers (area),Strings (area),Literals (area),Operators (area),Identifiers/comments (area),Keywords/comments (area),Numbers/comments (area),Strings/comments (area),Literals/comments (area),Operators/comments (area),Keywords/identifiers (area),Numbers/identifiers (area),Strings/identifiers (area),Literals/identifiers (area),Operators/literals (area),Numbers/keywords (area),Strings/keywords (area),Literals/keywords (area),Operators/keywords (area),Strings/numbers (area),Literals/numbers (area),Operators/numbers (area),Literals/strings (area),Operators/strings (area),Operators/literals (area),#aligned blocks,Extent of aligned blocks,#nested blocks (avg),#parameters,#statements,PBU,TNPU,AU,TAU
45,spring-batch,org.springframework.batch.container.jms.BatchMessageListenerContainerIntegrationTests.testFailureAndRecovery(),bachelor student,1,1,3,0.75,0.5,0,0,0.75,0.5,234.939393939394,0.006295343935695,0.75,0.5,1124,0.06528678118141,0.361793696880341,0.847222222222222,5.3125,11,0,0,2.58510638297872,14,0,4.81944444444444,45,0.522544306605584,0.142857142857143,1,0.066666666666667,0,0.2,0.021739130434783,0.177777777777778,9.33333333333333,0,0,0.666666666666667,27.0888888888889,0,2.06666666666667,0.044444444444444,0.022222222222222,1.08888888888889,0.333333333333333,1.66666666666667,22,0,3,96,7,1,153,13,4.92398999188815,1698.50497332818,45,45,45,1,45,1,45,45,34,1,45,45,45,42,45,45,0,0,100.955555555556,43.8039215686275,100.911111111111,43.6666666666667,0,0,100.977777777778,43.8921568627451,0,0,100.933333333333,43.7156862745098,0,0.57122905027933,0.091480446927374,0,0.028631284916201,0,0.108938547486034,NA,NA,NA,NA,NA,NA,0.160146699266504,0,0.050122249388753,0,0.190709046454768,0,0.312977099236641,0,1.19083969465649,NA,NA,NA,0,3.80487804878049,NA,75,78,6.4,0,21,1,3,0.666666666666667,0.66254295532646
45,spring-batch,org.springframework.batch.item.database.ExtendedConnectionDataSourceProxyTests.testOperationWithDirectCloseCall(),bachelor student,1,1,2,0.75,0,2363,0.010923061597574,0.833333333333333,0.25,3635.33333333333,0.026598577401845,1,1,7214,0.049229011497246,0.543387293815613,0.827338129496403,3.69827586206897,12,0.446043165467626,2,8.67123287671233,29,100,10.7482014388489,41,0,1,0,0.310344827586207,0.1875,0.275862068965517,0.041666666666667,0,6.9126213592233,0,0,0.304347826086957,41.6086956521739,0,4.47826086956522,1.1304347826087,0,1,0.826086956521739,2.69565217391304,33,0,3,89,10,4,105,14,4.77428559969981,1128.66306897804,32,29,29,32,1,1,29,29,32,1,29,29,1,28,28,29,91,29.945652173913,91,30.7608695652174,90.9375,30.7391304347826,0,0,90.96875,30.9239130434783,0,0,90.84375,30.804347826087,0.059869036482694,0.56688493919551,0.031805425631431,0,0.145930776426567,0,0.110383536014967,9.46875,0.53125,0,2.4375,0,1.84375,0.056105610561056,0,0.257425742574257,0,0.194719471947195,0,4.58823529411765,0,3.47058823529412,NA,NA,NA,0,0.756410256410256,NA,33,43,1,0,23,1,5,1,0.989690721649485
45,spring-batch,org.springframework.batch.item.xml.StaxEventItemWriterTests.initWriterForSimpleCallbackTests(),bachelor student,1,1,3,0.5,0.17295,18,0.000101187030892,0.820833333333333,0.516135,619.076923076923,0.103260322326595,0.9375,1,2755,0.511819486105507,0.624509215354919,0.797979797979798,5.59036144578313,10,0.050505050505051,3,1.95967741935484,9,100,5.32323232323232,45,0.693351121025072,0.414039335605413,1,0.096774193548387,0.147058823529412,0.064516129032258,0.037037037037037,0,10.1698113207547,0,0,0.730769230769231,28.6923076923077,0,2.03846153846154,0,0,0.967741935483871,0.384615384615385,1.65384615384615,32,0,3,66,6,0,89,8,4.98428507542103,879.05489026174,34,30,30,33,1,1,30,30,33,1,30,1,1,30,30,30,0,0,97.9705882352941,32.4747474747475,98,32.0707070707071,0,0,97.9411764705882,32.8888888888889,0,0,97.9705882352941,32.4747474747475,0,0.52680412371134,0.089690721649485,0,0.150515463917526,0,0.090721649484536,NA,NA,NA,NA,NA,NA,0.170254403131115,0,0.285714285714286,0,0.172211350293542,0,1.67816091954023,0,1.01149425287356,NA,NA,NA,0,0.602739726027397,NA,25,27,4,0,13,1,8,0.333333333333333,0.327835051546392
47,spring-batch,org.springframework.batch.item.xml.StaxEventItemWriterTests.initWriterForSimpleCallbackTests(),bachelor student,4,3,3,0.5,0.17295,18,0.000101187030892,0.820833333333333,0.516135,619.076923076923,0.103260322326595,0.9375,1,2755,0.511819486105507,0.624509215354919,0.797979797979798,5.59036144578313,10,0.050505050505051,3,1.95967741935484,9,100,5.32323232323232,45,0.693351121025072,0.414039335605413,1,0.096774193548387,0.147058823529412,0.064516129032258,0.037037037037037,0,10.1698113207547,0,0,0.730769230769231,28.6923076923077,0,2.03846153846154,0,0,0.967741935483871,0.384615384615385,1.65384615384615,32,0,3,66,6,0,89,8,4.98428507542103,879.05489026174,34,30,30,33,1,1,30,30,33,1,30,1,1,30,30,30,0,0,97.9705882352941,32.4747474747475,98,32.0707070707071,0,0,97.9411764705882,32.8888888888889,0,0,97.9705882352941,32.4747474747475,0,0.52680412371134,0.089690721649485,0,0.150515463917526,0,0.090721649484536,NA,NA,NA,NA,NA,NA,0.170254403131115,0,0.285714285714286,0,0.172211350293542,0,1.67816091954023,0,1.01149425287356,NA,NA,NA,0,0.602739726027397,NA,25,27,4,0,13,1,373,0.333333333333333,0.076975945017182
47,spring-batch,org.springframework.batch.core.jsr.configuration.xml.JsrBeanDefinitionDocumentReaderTests.testArtifactUniqueness(),bachelor student,4,3,2,0.9375,0.9,1,0,0.9375,0.9,621.75,0.024060232864306,0.9375,0.9,1843,0.048120465728611,0.31403711438179,0.982456140350877,4.68639053254438,8,0,0,11.3942857142857,24,0,5.36842105263158,57,0,1,0,0.32258064516129,0.290322580645161,0.612903225806452,0.043478260869565,0,8,0,0,0.181818181818182,59.7727272727273,0,5.63636363636364,1.13636363636364,0,1,0.818181818181818,3.72727272727273,22,0,3,87,9,5,182,28,4.59585607876153,1283.11002473753,31,22,22,22,1,1,22,31,22,1,22,31,1,22,22,22,0,0,89,25.7111111111111,89,29.8888888888889,0,0,88.9677419354839,25.5111111111111,0,0,88.5806451612903,26.6111111111111,0,0.433948339483395,0.014022140221402,0,0.392619926199262,0,0.09520295202952,NA,NA,NA,NA,NA,NA,0.032312925170068,0,0.904761904761905,0,0.219387755102041,0,28,0,6.78947368421053,NA,NA,NA,0,0.242481203007519,NA,84,84,1,0,19,1,24,0.666666666666667,0.633676975945017
47,spring-batch,org.springframework.batch.item.file.FlatFileItemReaderTests.testCustomRecordSeparatorMultilineBlankLineAfterEnd(),bachelor student,4,3,3,0.875,0,31,0.005374101256715,0.96875,0.1912625,1208.125,0.005374101256715,1,0.647575,1843,0.005374101256715,0.654066205024719,0.845238095238095,5.0958904109589,10,0.178571428571429,1,1.8921568627451,10,100,11.75,45,0.427113298761162,0.226455406828919,0.707106781186547,0.060606060606061,0.235294117647059,0.060606060606061,0.038461538461539,0,8.98076923076923,0.04,0,0.52,25.28,0,2.08,0.16,0,0.666666666666667,0.28,1.4,51,0,3,84,7,2,73,7,4.85288466688606,735.908314908176,34,33,33,34,1,33,33,33,31,1,31,1,1,31,33,33,85,32.6162790697674,85,32.7674418604651,84.9117647058823,32.7093023255814,0,0,84.9411764705882,32.5232558139535,0,0,84.8529411764706,32.8255813953488,0.03030303030303,0.56198347107438,0.097796143250689,0,0.0633608815427,0,0.099173553719008,18.5454545454545,3.22727272727273,0,2.09090909090909,0,3.27272727272727,0.174019607843137,0,0.112745098039216,0,0.176470588235294,0,0.647887323943662,0,1.01408450704225,NA,NA,NA,0,1.56521739130435,NA,22,22,3.33333333333333,0,10,1,11,0.666666666666667,0.651546391752577
49,spring-batch,org.springframework.batch.item.database.ExtendedConnectionDataSourceProxyTests.testOperationWithDirectCloseCall(),bachelor student,3,1,2,0.75,0,2363,0.010923061597574,0.833333333333333,0.25,3635.33333333333,0.026598577401845,1,1,7214,0.049229011497246,0.543387293815613,0.827338129496403,3.69827586206897,12,0.446043165467626,2,8.67123287671233,29,100,10.7482014388489,41,0,1,0,0.310344827586207,0.1875,0.275862068965517,0.041666666666667,0,6.9126213592233,0,0,0.304347826086957,41.6086956521739,0,4.47826086956522,1.1304347826087,0,1,0.826086956521739,2.69565217391304,33,0,3,89,10,4,105,14,4.77428559969981,1128.66306897804,32,29,29,32,1,1,29,29,32,1,29,29,1,28,28,29,91,29.945652173913,91,30.7608695652174,90.9375,30.7391304347826,0,0,90.96875,30.9239130434783,0,0,90.84375,30.804347826087,0.059869036482694,0.56688493919551,0.031805425631431,0,0.145930776426567,0,0.110383536014967,9.46875,0.53125,0,2.4375,0,1.84375,0.056105610561056,0,0.257425742574257,0,0.194719471947195,0,4.58823529411765,0,3.47058823529412,NA,NA,NA,0,0.756410256410256,NA,33,43,1,0,23,0,NA,0,0
50,spring-batch,org.springframework.batch.container.jms.BatchMessageListenerContainerIntegrationTests.testFailureAndRecovery(),bachelor student,2,2,3,0.75,0.5,0,0,0.75,0.5,234.939393939394,0.006295343935695,0.75,0.5,1124,0.06528678118141,0.361793696880341,0.847222222222222,5.3125,11,0,0,2.58510638297872,14,0,4.81944444444444,45,0.522544306605584,0.142857142857143,1,0.066666666666667,0,0.2,0.021739130434783,0.177777777777778,9.33333333333333,0,0,0.666666666666667,27.0888888888889,0,2.06666666666667,0.044444444444444,0.022222222222222,1.08888888888889,0.333333333333333,1.66666666666667,22,0,3,96,7,1,153,13,4.92398999188815,1698.50497332818,45,45,45,1,45,1,45,45,34,1,45,45,45,42,45,45,0,0,100.955555555556,43.8039215686275,100.911111111111,43.6666666666667,0,0,100.977777777778,43.8921568627451,0,0,100.933333333333,43.7156862745098,0,0.57122905027933,0.091480446927374,0,0.028631284916201,0,0.108938547486034,NA,NA,NA,NA,NA,NA,0.160146699266504,0,0.050122249388753,0,0.190709046454768,0,0.312977099236641,0,1.19083969465649,NA,NA,NA,0,3.80487804878049,NA,75,78,6.4,0,21,0,NA,0,0
4,weka,weka.gui.beans.ClassifierPerformanceEvaluatorCustomizer.addButtons(),bachelor student,2,1,4,0.5,0,6,0.0046196331628,0.715277777777778,0.666666666666667,4809.25,0.022029455937623,0.833333333333333,1,9035,0.034821220466293,0.143728151917458,0.796992481203007,4.87596899224806,11,0,0,1.41489361702128,18,0,5.33834586466165,45,0.399169413846824,0.144337567297406,1,0.186046511627907,0.116279069767442,0.116279069767442,0.025641025641026,0.093023255813954,8.66666666666667,0.105263157894737,6.84210526315789,0.5,31.2105263157895,0.026315789473684,1.97368421052632,0.131578947368421,0.023255813953488,0.953488372093023,0.421052631578947,8.47368421052632,40,14,2,67,6,2,322,10,4.54849216684814,1381.37354400976,43,42,43,42,43,43,43,43,43,43,43,43,43,41,43,43,0,0,67,41.7941176470588,66.9767441860465,41.6470588235294,66.1395348837209,41.7058823529412,66.9069767441861,41.6911764705882,0,0,66.9069767441861,41.4264705882353,0,0.543844856661046,0.056492411467116,0.001686340640809,0.012647554806071,0,0.113827993254637,NA,NA,NA,NA,NA,NA,0.103875968992248,0.003100775193798,0.023255813953488,0,0.209302325581395,0.029850746268657,0.223880597014925,0,2.01492537313433,7.5,0,67.5,0,9,NA,34,46,4.25,0,22,1,408,0.666666666666667,0.105841924398625
4,weka,weka.gui.beans.ModelPerformanceChart.performRequest(java.lang.String),bachelor student,2,1,4,1,1,388,0.002920883034208,1,1,1629.4,0.011801966075644,1,1,3930,0.017329123923789,0.463682532310486,0.769230769230769,4.65873015873016,10,0.104895104895105,1,3.06565656565657,27,100,7.93006993006993,45,0.385622152321703,0.080064076902544,0.954521404218424,0.195121951219512,0.021276595744681,0.048780487804878,0.130434782608696,0.024390243902439,7.57471264367816,0.075,7.85,0.45,31.35,0,2.175,0.075,0.024390243902439,0.878048780487805,0.65,9.45,24,16,2,69,7,6,412,11,4.5967034972901,1409.73509389734,47,41,41,47,41,41,41,41,35,1,41,41,41,41,41,41,68.936170212766,46,68.8510638297872,45.9428571428571,68.9574468085106,45.8,69,45.9142857142857,68.8936170212766,45.8,0,0,68.6595744680851,45.9142857142857,0.139327385037749,0.400137268359643,0.046671242278655,0.004804392587509,0.065888812628689,0,0.090597117364448,2.87192118226601,0.334975369458128,0.03448275862069,0.472906403940887,0,0.650246305418719,0.11663807890223,0.012006861063465,0.164665523156089,0,0.226415094339623,0.102941176470588,1.41176470588235,0,1.94117647058824,13.7142857142857,0,18.8571428571429,0,1.375,NA,44,84,3.4,1,24,1,83,0.333333333333333,0.276288659793814
5,weka,weka.gui.beans.ClassifierPerformanceEvaluatorCustomizer.addButtons(),master student,2,2,4,0.5,0,6,0.0046196331628,0.715277777777778,0.666666666666667,4809.25,0.022029455937623,0.833333333333333,1,9035,0.034821220466293,0.143728151917458,0.796992481203007,4.87596899224806,11,0,0,1.41489361702128,18,0,5.33834586466165,45,0.399169413846824,0.144337567297406,1,0.186046511627907,0.116279069767442,0.116279069767442,0.025641025641026,0.093023255813954,8.66666666666667,0.105263157894737,6.84210526315789,0.5,31.2105263157895,0.026315789473684,1.97368421052632,0.131578947368421,0.023255813953488,0.953488372093023,0.421052631578947,8.47368421052632,40,14,2,67,6,2,322,10,4.54849216684814,1381.37354400976,43,42,43,42,43,43,43,43,43,43,43,43,43,41,43,43,0,0,67,41.7941176470588,66.9767441860465,41.6470588235294,66.1395348837209,41.7058823529412,66.9069767441861,41.6911764705882,0,0,66.9069767441861,41.4264705882353,0,0.543844856661046,0.056492411467116,0.001686340640809,0.012647554806071,0,0.113827993254637,NA,NA,NA,NA,NA,NA,0.103875968992248,0.003100775193798,0.023255813953488,0,0.209302325581395,0.029850746268657,0.223880597014925,0,2.01492537313433,7.5,0,67.5,0,9,NA,34,46,4.25,0,22,1,34,1,0.929896907216495
5,weka,"weka.estimators.CheckEstimator.printAttributeSummary(int,int)",master student,2,2,3,1,1,1843,0,1,1,1843,0,1,1,1843,0,0.610178470611572,0.617647058823529,4.58139534883721,9,0.676470588235294,2,7.25547445255474,23,100,4.41176470588235,17,0,1,0,0.272727272727273,0.081632653061225,0.136363636363636,0.130434782608696,0,5.98387096774194,0,4.8,0.775,22.7,0,1.55,0,0.25,0.295454545454545,0.25,6.825,21,6,4,69,3,0,315,22,4.44960067785742,900.068736775838,49,34,44,49,1,1,43,43,47,1,32,1,44,44,43,43,45.1836734693878,48,68.9387755102041,47.4428571428571,68.9795918367347,47.0571428571429,0,0,69,47.6714285714286,0,0,68.3265306122449,47.5142857142857,0.189285714285714,0.261607142857143,0.108035714285714,0,0.139285714285714,0,0.072321428571429,1.38207547169811,0.570754716981132,0,0.735849056603774,0,0.382075471698113,0.41296928327645,0,0.532423208191126,0,0.276450511945392,0,1.28925619834711,0,0.669421487603306,NA,NA,NA,0,0.519230769230769,NA,23,26,2,2,35,1,30,0.666666666666667,0.625429553264605
5,weka,weka.gui.beans.ModelPerformanceChart.performRequest(java.lang.String),master student,2,2,4,1,1,388,0.002920883034208,1,1,1629.4,0.011801966075644,1,1,3930,0.017329123923789,0.463682532310486,0.769230769230769,4.65873015873016,10,0.104895104895105,1,3.06565656565657,27,100,7.93006993006993,45,0.385622152321703,0.080064076902544,0.954521404218424,0.195121951219512,0.021276595744681,0.048780487804878,0.130434782608696,0.024390243902439,7.57471264367816,0.075,7.85,0.45,31.35,0,2.175,0.075,0.024390243902439,0.878048780487805,0.65,9.45,24,16,2,69,7,6,412,11,4.5967034972901,1409.73509389734,47,41,41,47,41,41,41,41,35,1,41,41,41,41,41,41,68.936170212766,46,68.8510638297872,45.9428571428571,68.9574468085106,45.8,69,45.9142857142857,68.8936170212766,45.8,0,0,68.6595744680851,45.9142857142857,0.139327385037749,0.400137268359643,0.046671242278655,0.004804392587509,0.065888812628689,0,0.090597117364448,2.87192118226601,0.334975369458128,0.03448275862069,0.472906403940887,0,0.650246305418719,0.11663807890223,0.012006861063465,0.164665523156089,0,0.226415094339623,0.102941176470588,1.41176470588235,0,1.94117647058824,13.7142857142857,0,18.8571428571429,0,1.375,NA,44,84,3.4,1,24,1,98,0.333333333333333,0.265979381443299
5,weka,"weka.estimators.EstimatorUtils.getMinMax(weka.core.Instances,int,double[])",master student,2,2,5,0.75,0.647575,68,0.017835967918133,0.75,0.9647575,231,0.017835967918133,0.75,1,388,0.017835967918133,0.410259813070297,0.824427480916031,4.22727272727273,10,0.564885496183206,2,3.39378238341969,20,98.89,5.06106870229008,37,0.539005942639373,0.117851130197758,0.925820099772551,0.325,0.04,0.075,0.208333333333333,0.15,7.45238095238095,0.157894736842105,6.57894736842105,0.578947368421053,31.6842105263158,0.078947368421053,2.21052631578947,0.105263157894737,0.1,1,0.473684210526316,8.68421052631579,18,14,5,78,7,1,417,13,4.41723942782189,1468.46536723526,50,39,40,50,40,40,40,40,49,40,40,40,40,40,40,40,76.78,49,79.94,48.8271604938272,79.92,48.679012345679,79.76,48.8024691358025,80,49,0,0,79.84,48.7901234567901,0.258620689655172,0.365147783251232,0.053571428571429,0.001231527093596,0.026477832512315,0,0.094827586206897,1.41190476190476,0.207142857142857,0.004761904761905,0.102380952380952,0,0.366666666666667,0.146711635750422,0.003372681281619,0.072512647554806,0,0.259696458684654,0.022988505747126,0.494252873563218,0,1.77011494252874,21.5,0,77,0,3.58139534883721,NA,84,103,3.8,3,25,1,103,0.666666666666667,0.525085910652921
5,weka,weka.gui.experiment.GeneratorPropertyIteratorPanel.actionPerformed(java.awt.event.ActionEvent),master student,2,2,4,0.75,0.657725,6421,0.024123516855625,0.828703703703704,0.923938888888889,8381.5,0.032146794563626,0.9375,1,9035,0.034821220466293,0.455510824918747,0.772357723577236,4.51282051282051,10,0.138211382113821,1,3.61077844311377,31,100,9.10569105691057,45,0.474249160414205,0.154303349962092,1,0.058823529411765,0.05,0.029411764705882,0.135135135135135,0.176470588235294,8.98461538461538,0.15625,7.1875,0.4375,32.59375,0.03125,2.03125,0.09375,0.058823529411765,1.17647058823529,0.59375,8.625,22,12,2,65,5,1,313,11,4.60693218174498,1168.27823128337,40,34,34,40,34,34,34,34,40,34,34,34,34,34,34,33,63.375,39,65,38.6969696969697,65,38.7121212121212,64.925,38.8636363636364,65,38.4090909090909,0,0,64.9,38.7878787878788,0.15272136474411,0.45978878960195,0.036555645816409,0.002437043054427,0.0178716490658,0,0.10804224207961,3.01063829787234,0.23936170212766,0.015957446808511,0.117021276595745,0,0.707446808510638,0.079505300353357,0.00530035335689,0.03886925795053,0,0.234982332155477,0.066666666666667,0.488888888888889,0,2.95555555555556,7.33333333333333,0,44.3333333333333,0,6.04545454545455,NA,39,48,3.33333333333333,1,22,0,NA,0,0
6,weka,weka.gui.beans.ClassifierPerformanceEvaluatorCustomizer.addButtons(),master student,3,3,4,0.5,0,6,0.0046196331628,0.715277777777778,0.666666666666667,4809.25,0.022029455937623,0.833333333333333,1,9035,0.034821220466293,0.143728151917458,0.796992481203007,4.87596899224806,11,0,0,1.41489361702128,18,0,5.33834586466165,45,0.399169413846824,0.144337567297406,1,0.186046511627907,0.116279069767442,0.116279069767442,0.025641025641026,0.093023255813954,8.66666666666667,0.105263157894737,6.84210526315789,0.5,31.2105263157895,0.026315789473684,1.97368421052632,0.131578947368421,0.023255813953488,0.953488372093023,0.421052631578947,8.47368421052632,40,14,2,67,6,2,322,10,4.54849216684814,1381.37354400976,43,42,43,42,43,43,43,43,43,43,43,43,43,41,43,43,0,0,67,41.7941176470588,66.9767441860465,41.6470588235294,66.1395348837209,41.7058823529412,66.9069767441861,41.6911764705882,0,0,66.9069767441861,41.4264705882353,0,0.543844856661046,0.056492411467116,0.001686340640809,0.012647554806071,0,0.113827993254637,NA,NA,NA,NA,NA,NA,0.103875968992248,0.003100775193798,0.023255813953488,0,0.209302325581395,0.029850746268657,0.223880597014925,0,2.01492537313433,7.5,0,67.5,0,9,NA,34,46,4.25,0,22,1,23,0.333333333333333,0.317525773195876
6,weka,"weka.estimators.EstimatorUtils.getMinMax(weka.core.Instances,int,double[])",master student,3,3,5,0.75,0.647575,68,0.017835967918133,0.75,0.9647575,231,0.017835967918133,0.75,1,388,0.017835967918133,0.410259813070297,0.824427480916031,4.22727272727273,10,0.564885496183206,2,3.39378238341969,20,98.89,5.06106870229008,37,0.539005942639373,0.117851130197758,0.925820099772551,0.325,0.04,0.075,0.208333333333333,0.15,7.45238095238095,0.157894736842105,6.57894736842105,0.578947368421053,31.6842105263158,0.078947368421053,2.21052631578947,0.105263157894737,0.1,1,0.473684210526316,8.68421052631579,18,14,5,78,7,1,417,13,4.41723942782189,1468.46536723526,50,39,40,50,40,40,40,40,49,40,40,40,40,40,40,40,76.78,49,79.94,48.8271604938272,79.92,48.679012345679,79.76,48.8024691358025,80,49,0,0,79.84,48.7901234567901,0.258620689655172,0.365147783251232,0.053571428571429,0.001231527093596,0.026477832512315,0,0.094827586206897,1.41190476190476,0.207142857142857,0.004761904761905,0.102380952380952,0,0.366666666666667,0.146711635750422,0.003372681281619,0.072512647554806,0,0.259696458684654,0.022988505747126,0.494252873563218,0,1.77011494252874,21.5,0,77,0,3.58139534883721,NA,84,103,3.8,3,25,0,NA,0,0
6,weka,weka.gui.experiment.GeneratorPropertyIteratorPanel.actionPerformed(java.awt.event.ActionEvent),master student,3,3,4,0.75,0.657725,6421,0.024123516855625,0.828703703703704,0.923938888888889,8381.5,0.032146794563626,0.9375,1,9035,0.034821220466293,0.455510824918747,0.772357723577236,4.51282051282051,10,0.138211382113821,1,3.61077844311377,31,100,9.10569105691057,45,0.474249160414205,0.154303349962092,1,0.058823529411765,0.05,0.029411764705882,0.135135135135135,0.176470588235294,8.98461538461538,0.15625,7.1875,0.4375,32.59375,0.03125,2.03125,0.09375,0.058823529411765,1.17647058823529,0.59375,8.625,22,12,2,65,5,1,313,11,4.60693218174498,1168.27823128337,40,34,34,40,34,34,34,34,40,34,34,34,34,34,34,33,63.375,39,65,38.6969696969697,65,38.7121212121212,64.925,38.8636363636364,65,38.4090909090909,0,0,64.9,38.7878787878788,0.15272136474411,0.45978878960195,0.036555645816409,0.002437043054427,0.0178716490658,0,0.10804224207961,3.01063829787234,0.23936170212766,0.015957446808511,0.117021276595745,0,0.707446808510638,0.079505300353357,0.00530035335689,0.03886925795053,0,0.234982332155477,0.066666666666667,0.488888888888889,0,2.95555555555556,7.33333333333333,0,44.3333333333333,0,6.04545454545455,NA,39,48,3.33333333333333,1,22,1,147,0,0
